Id,groupId,matchId,assists,boosts,damageDealt,DBNOs,headshotKills,heals,killPlace,killPoints,kills,killStreaks,longestKill,matchDuration,matchType,maxPlace,numGroups,rankPoints,revives,rideDistance,roadKills,swimDistance,teamKills,vehicleDestroys,walkDistance,weaponsAcquired,winPoints,winPlacePerc
0a3a7a01340f9a,912299df651fd8,d18f8aeac65337,1,2,60.6000,1,0,8,25,1391,1,1,82.7300,1443,duo-fpp,50,49,-1,0,0.0000,0,186.8000,0,0,3417.0000,5,1568,0.9592
6baf8f6610a1c4,bd632d654728ae,3ef2ce2a750b8e,0,0,5.8660,0,0,0,83,1240,0,0,0.0000,1890,solo-fpp,97,95,-1,0,0.0000,0,0.0000,0,0,47.7800,1,1485,0.1458
e780be9d86c021,b6c19da69ba862,c8ecb42d0373b8,0,0,25.3800,0,0,0,68,994,0,0,0.0000,1413,squad,26,25,-1,0,0.0000,0,24.6600,0,0,1318.0000,10,1448,0.4400
bad5341d6466d3,a96d07f370e029,5cac5f5c522d1a,0,2,278.1000,3,0,2,8,1326,4,1,69.1300,1436,squad,27,27,-1,1,793.9000,0,0.0000,0,0,1829.0000,3,1464,0.5769
794d45424b0207,86e1baf0de5b00,e43eb7feab6ea2,0,1,39.1000,0,0,3,71,0,0,0,0.0000,1878,solo,99,94,2211,0,469.8000,0,0.0000,0,0,1441.0000,3,0,0.3163
04576b693393e3,1307bed186f2ed,3bb7275aa98b77,0,2,87.0000,0,0,1,23,0,1,1,38.1200,1281,duo-fpp,49,49,1514,0,1442.0000,0,0.0000,0,0,2924.0000,5,0,0.9792
94dc2ec59d4469,eb4ed33cbbd2bf,37b7dd19365d7b,0,6,165.4000,1,0,0,22,1379,1,1,59.1000,1352,squad-fpp,29,28,-1,1,0.0000,0,0.0000,0,0,2871.0000,2,1646,0.9286
3a6f4abee92aff,2049909070177a,73eafd55965ad5,0,1,258.3000,1,0,1,31,1471,1,1,63.7100,1388,duo,48,48,-1,0,0.0000,0,0.0000,0,0,1485.0000,4,1530,0.6170
f46afd3b50aa78,8d8e3683236743,0f2f43208752de,0,0,140.3000,1,1,0,39,0,1,1,59.7900,1278,squad-fpp,27,27,1410,0,0.0000,0,0.0000,0,0,666.3000,3,0,0.5769
1f281ea5f0fd3e,f1f58e0ec4e6f7,8cd6a6a0908c5e,0,0,0.0000,0,0,0,71,1076,0,0,0.0000,1395,solo-fpp,96,96,-1,0,0.0000,0,0.0000,0,0,146.6000,2,1478,0.3684
564f3b868078e1,5ed5c4e23e2c56,95d64c91f33d16,0,0,175.0000,0,2,0,19,0,2,2,65.2000,1353,solo-fpp,97,94,1512,0,0.0000,0,0.0000,0,0,1483.0000,6,0,0.7500
1f2bba0d410bf5,bfa4995bf47665,ddaa5c1237ad98,0,2,228.7000,1,0,0,14,0,2,1,12.4300,1954,squad-fpp,29,29,1464,0,0.0000,0,0.0000,0,0,1674.0000,4,0,0.5000
33212bef7e4c0c,1724aef69aef5e,a6075c73cf2f65,1,0,200.0000,2,0,0,34,0,1,1,22.2300,1167,squad,27,27,1510,1,0.0000,0,0.0000,0,0,513.6000,4,0,0.3846
8b9aee664c0109,c80037f3813a60,b88e975decfe66,1,5,751.9000,4,2,5,6,0,4,2,28.3200,1823,squad,29,27,1483,0,2611.0000,0,0.0000,0,0,2637.0000,2,0,0.8929
1e31bc423efa0e,4d45b3cafdde10,283d218596e800,0,0,0.0000,0,0,1,73,0,0,0,0.0000,1445,duo-fpp,50,49,1528,0,0.0000,0,0.0000,0,0,429.7000,2,0,0.3265
78d68043fc136b,f594b264467f3e,5369152a17bd77,0,0,200.0000,2,0,0,94,0,0,0,0.0000,1371,squad,28,27,1357,0,0.0000,0,0.0000,0,0,16.2000,1,0,0.0000
e0a6acaf5b0e1b,1dc5e713e4ea65,ae2b99a3589ca9,0,0,0.0000,0,0,0,59,1127,0,0,0.0000,1385,duo-fpp,49,48,-1,0,0.0000,0,0.0000,0,0,0.0164,0,1489,0.4792
82a18af47eb7d6,580b4c958e2040,c30969ea96e6e4,0,4,155.1000,0,1,5,26,0,1,1,55.6400,1459,solo-fpp,97,96,1569,0,0.0000,0,35.1200,0,0,2490.0000,3,0,0.8542
7d1846337c6977,5ac258acac321a,6159a6050e08af,0,4,279.0000,2,1,8,14,1282,2,1,129.1000,1884,squad-fpp,28,28,-1,0,5001.0000,1,0.0000,0,0,2029.0000,7,1524,0.8889
1f63d9861de637,56830bd0208e93,ab01e01240de6f,1,2,401.0000,2,1,2,9,0,3,2,28.8200,1478,duo,49,45,1461,2,0.0000,0,0.0000,0,0,2200.0000,3,0,0.8542
801b947d79e6f9,d9de53a48a7dde,a8fc19d4561837,0,3,97.2000,0,0,3,25,0,1,1,164.4000,1832,squad-fpp,29,27,1406,0,378.0000,0,534.5000,0,0,4276.0000,5,0,0.8929
32220283493bc2,a5984ead1bd844,bba3cad7be7edd,2,0,655.2000,0,2,0,11,1000,6,3,1.4800,492,normal-solo-fpp,20,13,-1,0,0.0000,0,0.0000,0,0,29.5700,9,1500,0.4737
098f7ef6c43bef,f78a14456b1f34,44399254f1090a,1,11,366.3000,2,2,4,3,1177,5,2,99.6600,1880,duo-fpp,50,50,-1,0,0.0000,0,0.0000,0,0,2220.0000,8,1515,1.0000
cea309984a3d40,7793d88ca3e1be,843b6ef43cce74,1,0,36.1900,0,0,0,84,1297,0,0,0.0000,1387,squad-fpp,30,29,-1,0,0.0000,0,0.0000,0,0,96.1200,2,1474,0.1379
86441eb66862ba,5ccc8d52ee3d6c,edda951b5824b4,0,0,0.0000,0,0,0,75,974,0,0,0.0000,1286,squad,28,27,-1,0,0.0000,0,0.0000,0,0,134.5000,4,1471,0.1111
48a6495e17aa29,e280fc3f558f93,a6473a027234d9,1,0,67.2800,1,0,0,28,0,1,1,6.2120,1755,squad-fpp,28,27,1465,0,0.0000,0,0.0000,0,0,3893.0000,9,0,0.8519
f8ab4fe0c0ebe2,7de47161a5fa90,fffb576fad6509,0,0,77.5700,0,0,0,36,0,1,1,20.2000,2041,duo-fpp,48,47,1500,0,0.0000,0,0.0000,0,0,305.1000,2,0,0.3617
72f70c6c074ca9,da042db555b932,f3c5fa51aacb95,0,0,722.8000,0,0,0,5,0,0,0,0.0000,1808,solo,18,2,1500,0,0.0000,0,0.0000,0,0,0.0000,15,0,0.0000
e863fb8f206d02,d01e08b47d7716,8f0c0781d99d72,1,0,123.0000,2,0,2,15,0,2,1,135.6000,1408,squad-fpp,31,31,1494,1,0.0000,0,47.1200,1,0,2496.0000,3,0,0.8333
023bf7d4abfa7d,4e8d01fec22a5d,aa45453e4ed5a3,0,0,100.0000,1,0,1,43,0,1,1,9.2620,1864,duo-fpp,48,43,1486,0,0.0000,0,0.0000,0,0,74.0300,1,0,0.0851
e1f6dc24c96ebc,e65b1d243e7f4d,fb18179c801633,0,0,100.0000,1,1,0,38,0,1,1,12.2100,1191,duo-fpp,44,42,1494,0,0.0000,0,0.0000,0,0,149.9000,4,0,0.2326
323cf322956e47,0eca3110ef464b,4693c3c4ca2423,0,0,65.5100,0,0,0,69,0,0,0,0.0000,1997,solo-fpp,99,97,1490,0,0.0000,0,0.0000,0,0,365.3000,2,0,0.3980
150106dc3cc125,019eeb112f58e9,380c5df615f0da,0,0,98.0400,0,0,0,76,1274,0,0,0.0000,1381,solo-fpp,99,96,-1,0,0.0000,0,0.0000,0,0,53.4600,1,1513,0.2347
54fd6aa2e5220b,eb7812242ea4e6,f44fe9c563417b,0,0,297.3000,0,0,4,11,1393,3,1,38.9300,1368,solo-fpp,99,96,0,0,0.0000,0,0.0000,0,0,1338.0000,7,1460,0.7143
2386816c6d1daf,0d45f9b18ce06c,a618fed8a9c494,0,2,410.7000,2,0,0,11,0,3,2,30.2000,1309,duo-fpp,47,45,1496,0,0.0000,0,0.0000,0,0,709.2000,2,0,0.5652
e49649e78dc6a6,ab44d49e02b9dd,71dece0682671a,0,0,100.0000,0,0,0,36,0,1,1,25.3700,1354,solo-fpp,97,95,1500,0,0.0000,0,0.0000,0,0,131.3000,3,0,0.3750
98f484f64202a2,8f2186572839f0,a701d1fd8e4307,0,0,0.0000,0,0,0,91,0,0,0,0.0000,1336,squad-fpp,25,24,1482,0,0.0000,0,0.0000,0,0,116.9000,3,0,0.0000
f02fbe6d7cd0a2,1d75176b25c27a,7697f3736b27ba,0,0,122.6000,1,0,2,27,0,1,1,31.6200,1883,duo-fpp,48,45,1518,0,0.0000,0,0.0000,0,0,1070.0000,4,0,0.3404
d5d1aed31a1dfd,8953788c1c7c6b,bf4536d8be3e8f,0,0,237.5000,1,1,0,26,1451,1,1,11.3200,1382,squad-fpp,30,26,-1,1,384.3000,0,0.0000,0,0,1195.0000,5,1505,0.6897
c9dff8fbf437d8,fdc323c07814f3,28345e6f23b8a8,0,0,49.1400,0,0,0,84,1511,0,0,0.0000,1408,duo-fpp,48,47,-1,0,0.0000,0,0.0000,0,0,138.9000,1,1610,0.1489
3d70d4cee40dc0,54a0f4a3975f79,bc79ebd7992309,1,0,174.3000,0,0,5,39,0,0,0,0.0000,1770,duo-fpp,31,31,1553,0,0.0000,0,0.0000,0,0,221.0000,3,0,0.5333
85dcc67489dc06,4fe5101b83d777,4b5ea0e28e7317,1,5,330.4000,3,1,6,5,1450,4,2,212.5000,1858,duo-fpp,47,45,-1,0,3121.0000,0,0.0000,0,0,3645.0000,6,1591,1.0000
3b047a434de3df,6c1805a470e3bc,5a71ef3d354ac2,0,0,0.0000,0,0,0,65,0,0,0,0.0000,1347,duo-fpp,49,47,1808,0,0.0000,0,0.0000,0,0,361.3000,3,0,0.4583
85bddae898afac,2b168bb8c67320,5cac70ff19b630,0,5,249.6000,1,0,2,12,1365,2,1,61.1900,1357,duo-fpp,49,48,-1,0,0.0000,0,0.0000,0,0,1881.0000,5,1493,0.8542
3a3a1cceaf6b09,a6142c8b1e2126,5d2ab5aed68da7,0,0,37.7300,0,0,0,77,1335,0,0,0.0000,1294,duo-fpp,48,48,-1,0,0.0000,0,0.0000,0,0,217.4000,3,1519,0.2553
f3ce46693a8a90,ea61a08f1dc104,2bc2f70f162e7d,0,0,0.0000,0,0,0,86,0,0,0,0.0000,1453,duo-fpp,48,46,1500,0,0.0000,0,0.0000,0,0,35.1200,0,0,0.0425
95df9339a3eda5,a852132b967616,90a75d4a6d6df9,0,0,23.2200,0,0,0,94,1292,0,0,0.0000,1427,squad-fpp,26,25,-1,0,0.0000,0,0.0000,0,0,51.0600,1,1452,0.0000
b32e957ed71992,10ea5b93d7050a,e113ebfe3c59bb,1,2,187.8000,1,0,2,22,0,1,1,29.2300,1400,duo,47,46,1493,0,693.3000,0,0.0000,0,0,2564.0000,5,0,0.9348
17b7b26f3cf014,23b462950cbf22,03677cbdd1e233,0,0,0.0000,0,0,0,87,0,0,0,0.0000,1887,squad,29,27,1494,0,366.0000,0,0.0000,0,0,98.6200,2,0,0.0714
4eb4d9f0d42c1e,020235958faf2f,5f5a5e44bcc005,0,0,50.3100,0,0,0,66,1316,0,0,0.0000,1295,squad-fpp,28,23,-1,0,0.0000,0,0.0000,0,0,284.6000,2,1508,0.1481
26186948ea4130,6f990d4ca64530,ae15ce88b2b86b,1,0,67.5900,0,0,3,62,0,0,0,0.0000,1972,squad,30,30,1505,0,0.0000,0,0.0000,0,0,1018.0000,4,0,0.2759
625ff127abffc5,18a437fe50ac2d,5a95dcfac56dd9,0,2,289.6000,0,0,5,9,1232,3,1,122.5000,1420,solo,98,94,-1,0,0.0000,0,0.0000,0,0,1219.0000,2,1587,0.6186
5f86bc662cb711,f15a85bc5e111c,5771643d78a543,1,2,245.7000,0,0,1,26,0,1,1,39.5600,1895,squad-fpp,29,28,1510,2,9037.0000,0,0.0000,0,0,2843.0000,4,0,0.9643
e78ee6b8f4a2e4,6d9ab9cea6f545,d4cf93c237c249,0,0,100.0000,1,0,0,28,1000,1,1,9.4600,1897,duo,49,48,-1,0,1897.0000,0,0.0000,0,0,1698.0000,7,1500,0.5833
5a9c158a04b486,9f165b3c3dd15c,2ddb1b51cca959,3,7,388.9000,3,0,7,4,0,5,2,183.1000,1756,duo-fpp,46,43,1559,1,5447.0000,0,0.0000,0,0,3039.0000,10,0,0.9333
488899209e85dd,f46c8156dfb11e,669969e1bcdad1,0,0,0.0000,0,0,0,60,0,0,0,0.0000,1473,squad-fpp,26,24,1447,0,0.0000,0,0.0000,0,0,290.3000,3,0,0.3600
749f9d1558d27a,abd544ee8992b7,35f0ecdeb8863b,0,1,112.2000,0,0,0,29,1612,1,1,33.9700,1385,squad-fpp,29,29,-1,0,0.0000,0,0.0000,0,0,2783.0000,4,1472,0.7143
5502cf48b0ca07,f1aaad84a8d632,f2a5fc37d48eb7,0,0,23.2200,0,0,0,93,1512,0,0,0.0000,1379,duo-fpp,48,45,-1,0,0.0000,0,0.0000,0,0,3.7210,1,1459,0.0000
2b59d2177675eb,d04e5d84b993df,7ccef6ed66428d,0,2,98.0400,0,0,0,57,1000,0,0,0.0000,1337,squad,28,27,-1,0,0.0000,0,0.0000,0,0,1438.0000,7,1500,0.5556
58eed0eaf0523a,dd814b01a7c5f0,798ab1481cfeb3,0,0,0.0000,0,0,1,67,0,0,0,0.0000,2017,duo-fpp,48,45,1500,0,0.0000,0,0.0000,0,0,623.6000,1,0,0.2979
bb1f794ba29466,267e08cce0be92,b2f1300d2abf6c,1,0,52.8700,0,0,0,50,0,0,0,0.0000,1877,squad,30,29,1513,0,1276.0000,0,0.0000,0,0,4283.0000,7,0,0.7586
6de7b8667573a7,4b7bce283615ec,6c859256867918,0,5,200.0000,1,0,2,15,0,2,2,31.5700,1468,duo-fpp,48,48,1511,0,0.0000,0,0.0000,0,0,2045.0000,6,0,0.8723
bb7c15e1370ddc,660bdb4aec7186,fa3d2336b6133d,0,5,288.7000,2,1,0,9,0,3,2,66.7400,1392,duo-fpp,48,47,1534,0,0.0000,0,0.0000,0,0,3173.0000,6,0,0.8936
df0ca501a70403,3f00bd98a851a8,20b65ba46f15c5,0,1,141.9000,1,0,1,27,0,1,1,32.0100,1900,squad-fpp,29,28,1530,0,3888.0000,0,28.9800,0,0,4590.0000,6,0,0.8214
127fae20629a6c,6771b737a045bb,f628c1850c2283,0,1,52.4400,0,0,1,37,0,1,1,14.6100,1425,squad,29,28,1475,1,0.0000,0,0.0000,0,0,2665.0000,4,0,0.6786
8c2a345f6ac031,3920b9ff496c27,8e8d42a7f8da6f,1,1,444.3000,3,1,0,4,0,4,3,40.2600,1159,squad-fpp,27,26,1488,0,1555.0000,0,0.0000,0,0,1783.0000,4,0,0.6538
e1b83e9ebf2183,b5392427e0c10d,e574505645dcb2,0,4,919.5000,5,1,7,2,1456,7,3,23.0900,1353,squad-fpp,27,25,-1,0,0.0000,0,0.0000,0,0,1571.0000,5,1530,0.8462
9a5efb31d35ee7,34e3de883608e5,d814c8b692bd06,0,1,0.0000,0,0,0,90,0,0,0,0.0000,1816,squad-fpp,29,29,1257,0,0.0000,0,0.0000,0,0,142.8000,1,0,0.1071
fcd7cf46b36eb2,3bed02b3b066bd,4fba3f82968974,0,0,0.0000,0,0,0,58,1065,0,0,0.0000,1915,solo,70,65,-1,0,0.0000,0,0.0000,0,0,947.1000,7,1534,0.1739
b118413152a299,b50bcd21e785b4,c5e796e9e9067a,0,1,428.6000,3,0,0,6,0,4,2,63.0100,1850,duo-fpp,49,49,1648,0,0.0000,0,0.0000,0,0,611.3000,7,0,0.5833
3fb176eeb424f3,548ee06fb4773f,c2f7e061e8fb24,0,0,162.4000,0,1,0,49,0,1,1,9.5770,1377,solo-fpp,98,92,1495,0,0.0000,0,0.0000,0,0,40.3300,1,0,0.1031
49b81b7ac280e7,7d8cc95ee1380e,2076bacf337ee0,0,0,300.0000,3,0,0,22,0,2,1,22.6800,1686,squad-fpp,27,27,1458,0,0.0000,0,0.0000,0,0,349.9000,2,0,0.2692
a09e457e6548d6,5dd8e600f0bd23,bf137e4ea666dc,0,0,0.0000,0,0,0,90,0,0,0,0.0000,1384,squad-fpp,27,27,1472,0,0.0000,0,0.0000,0,0,0.0000,0,0,0.0385
965fdc98c935cc,6848f45ef25763,d3803af7e250f0,0,0,0.0000,0,0,0,50,0,0,0,0.0000,1386,duo,47,46,1458,0,0.0000,0,0.0000,0,0,1855.0000,4,0,0.8043
7e2c86d35a839a,81865f90e33943,2ddb4f2a3cfae9,0,3,0.0000,0,0,0,74,1068,0,0,0.0000,1961,squad-fpp,28,28,-1,0,0.0000,0,0.0000,0,0,309.6000,2,1463,0.2593
5d727c6efe05f1,0e20797bac3249,978da7bb038534,0,4,0.0000,0,0,0,49,0,0,0,0.0000,1408,solo,95,93,1500,0,0.0000,0,120.8000,0,0,2285.0000,4,0,0.7979
5cdc5bbf727752,1bb14c344940ca,61d1dfc6bbc179,0,1,86.0000,1,1,0,24,1000,1,1,8.8830,1788,squad,27,27,-1,0,563.0000,0,0.0000,0,0,1112.0000,4,1500,0.8462
8758a2435e830d,1af79186b7496d,18d74c805fbb67,0,0,0.0000,0,0,0,74,1406,0,0,0.0000,1349,solo-fpp,97,95,-1,0,0.0000,0,0.0000,0,0,0.0000,0,1597,0.3125
7ee53bc1930c20,4fa16ca48599ed,99eac58cc63bfb,0,5,268.3000,0,1,0,10,0,2,1,57.0600,1432,solo-fpp,88,84,1568,0,1011.0000,0,0.0000,0,0,1967.0000,4,0,0.9540
9e6452cffd61d3,0da24723874b9c,406a1ff8acdb3f,0,0,46.5800,0,0,0,94,0,0,0,0.0000,1329,squad-fpp,28,26,1350,0,0.0000,0,0.0000,0,0,58.6000,1,0,0.0000
9dc82aa2129877,788245463f5f53,39ec03d408ca45,0,0,94.0800,0,0,1,67,1127,0,0,0.0000,1883,squad,27,25,-1,0,1137.0000,0,0.0000,0,0,359.4000,5,1487,0.2692
2ca805f923b4a6,a8c959ec51bb55,eb6c212104db12,0,0,0.0000,0,0,0,78,0,0,0,0.0000,1842,duo,48,47,1494,0,0.0000,0,0.0000,0,0,217.5000,2,0,0.2340
8929fb196727bd,4f9c8502b1d753,d9bba8a2c1e995,1,0,154.2000,1,0,0,25,0,1,1,14.6800,1305,duo,49,48,1518,0,0.0000,0,0.0000,0,0,2792.0000,6,0,0.8542
b19bdb79ab0fba,01f9117df4af5e,44666488fe9480,1,8,303.3000,1,0,4,7,0,3,2,38.2900,1374,duo-fpp,48,45,1430,0,474.2000,0,0.0000,0,0,3252.0000,5,0,0.9574
8a89b4887ade01,0d4aef48c9742e,b25bcf086b22ab,0,0,180.0000,0,1,0,21,0,2,1,55.2000,1433,solo-fpp,93,92,1500,0,0.0000,0,0.0000,0,0,483.6000,4,0,0.3696
6baf2470593005,e96a944db7adc2,d38f71ce24f20e,0,0,28.3800,0,0,0,60,0,0,0,0.0000,1395,duo-fpp,50,47,1500,0,0.0000,0,0.0000,0,0,479.2000,2,0,0.5306
4c5cee593b598c,e6a576f52d9af7,ee5f91e48ef31c,0,0,0.0000,0,0,0,95,0,0,0,0.0000,1431,duo-fpp,49,47,1458,0,0.0000,0,0.0000,0,0,0.0000,0,0,0.0000
fff91132929a87,87a2de34e6a88a,2da28eebf601db,2,0,245.2000,0,0,10,45,0,2,1,19.8000,697,normal-squad-fpp,13,12,1500,0,0.0000,0,0.0000,0,0,16.7200,15,0,0.4167
644ff1bb6e6e48,090d42fa6c4843,d456d9c25875e7,0,0,113.7000,0,0,0,78,0,0,0,0.0000,1271,squad-fpp,30,28,1497,0,0.0000,0,0.0000,0,0,53.4400,1,0,0.1724
122b8b798fa648,b5492cac1cfd9f,111ee475d5f14c,0,4,2.0760,0,0,7,58,1140,0,0,0.0000,1852,squad,25,24,-1,0,0.0000,0,0.0000,1,0,3606.0000,6,1502,0.4583
84125cd7408991,0eb6832b7f371b,a46ee77c9b61d6,0,0,100.0000,0,0,1,38,0,1,1,14.8200,1375,squad-fpp,28,26,1458,0,0.0000,0,0.0000,0,0,121.3000,3,0,0.2963
23786e77861773,658d353c053f98,ce1c56646fcbdd,0,0,0.0000,0,0,0,71,1191,0,0,0.0000,1371,solo-fpp,97,95,-1,0,0.0000,0,0.0000,0,0,15.2900,1,1469,0.3333
121f8ec02853b5,74bb8e38780d23,2305c2b9f716b3,0,0,100.0000,1,0,0,39,0,1,1,36.3300,1860,squad-fpp,27,26,1386,0,0.0000,0,0.0000,0,0,260.0000,3,0,0.0385
2318e8bb751147,50a9e631ebca88,4967448e46d1d1,0,1,0.0000,0,0,10,48,1132,0,0,0.0000,1843,squad-fpp,29,29,-1,0,1005.0000,0,0.0000,0,0,2931.0000,5,1477,0.6071
f8648d7ec636cc,818f87c992857f,e013b825cb9939,0,5,172.9000,1,0,3,16,1355,1,1,6.1190,1675,squad-fpp,27,27,-1,1,346.5000,0,0.0000,0,0,3298.0000,6,1549,1.0000
ab406b40fea6ce,351868f5ae1b37,ae72d3024f6310,0,0,0.0000,0,0,0,88,0,0,0,0.0000,1583,squad-fpp,26,24,1456,0,0.0000,0,0.0000,1,0,89.1000,2,0,0.0400
d3bef2f27deb5a,373ee79fb56f0d,515e343712b33c,0,0,40.6400,0,0,0,74,0,0,0,0.0000,1325,solo-fpp,96,95,1454,0,0.0000,0,0.0000,0,0,193.1000,2,0,0.2526
0fa1ffe8c53b1f,e419241c5f024b,4e4d7a4ae76477,1,1,427.8000,3,0,12,6,0,3,1,31.9400,1649,squad-fpp,28,27,1490,2,2790.0000,0,0.0000,0,0,3212.0000,5,0,0.8889
2c48747207f9cf,c6a45616c71d75,900b234001315b,0,2,0.0000,0,0,0,52,0,0,0,0.0000,1389,duo-fpp,49,49,1540,0,0.0000,0,0.0000,0,0,2812.0000,3,0,0.8750
366dd59b3b7d33,6f77e0c8213f35,0583efb8dc9f22,0,0,0.0000,0,0,0,74,0,0,0,0.0000,1365,solo-fpp,89,87,1552,0,0.0000,0,0.0000,0,0,26.5600,1,0,0.1932
18d1637e0b3bc0,d756deb2c28a4e,3b6c13eaee700d,0,0,37.7100,0,0,0,63,1325,0,0,0.0000,1980,squad-fpp,31,31,-1,0,588.2000,0,0.0000,0,0,2699.0000,3,1415,0.4667
c5802223e4bb51,9e98886aa381d4,043b714f8f2ae4,1,1,266.7000,2,0,1,16,1379,2,1,10.0100,1931,squad-fpp,23,23,-1,0,0.0000,0,0.0000,0,0,137.4000,2,1499,0.6364
2949bfc3f92eac,be891515500967,8f399e0325c8bb,0,0,140.9000,3,0,0,37,1365,1,1,13.2000,1883,squad-fpp,27,25,-1,1,0.0000,0,0.0000,0,0,220.1000,3,1526,0.1538
0a5036716cd6e0,65d3de7c9396c4,75cbdf89be0139,0,0,85.6000,0,0,0,90,0,0,0,0.0000,1884,solo-fpp,90,89,1763,0,0.0000,0,0.0000,0,0,0.0000,1,0,0.0000
9640c8e3cffedc,2ff71ac219f975,ef66d326c8adf5,0,1,91.9400,1,0,1,22,0,1,1,10.0600,1236,squad-fpp,26,25,1471,1,0.0000,0,0.0000,1,0,1167.0000,5,0,0.8800
4fd4e12667a880,e8ae4050c81b77,c5ffc77e294b18,0,1,47.3000,0,0,3,64,0,0,0,0.0000,1381,solo-fpp,94,89,1511,0,0.0000,0,0.0000,0,0,237.9000,3,0,0.3656
c89e18260e3fb4,285ca3a906056c,90f2b060a1ae02,1,0,104.4000,0,0,1,71,0,0,0,0.0000,1388,squad,28,28,1414,0,0.0000,0,0.0000,0,0,570.0000,3,0,0.2222
f57dc6a0ef1dd9,242baf3b8d1386,e1cd6e2ab598dc,0,0,0.0000,0,0,0,82,1318,0,0,0.0000,1305,squad,26,24,0,0,0.0000,0,0.0000,0,0,42.1800,1,1482,0.0800
c4b2d270f18c64,5975c89f47b8ad,798b9ad5b8b079,1,0,118.3000,0,0,0,69,1364,0,0,0.0000,1868,solo-fpp,96,95,-1,0,0.0000,0,0.0000,0,0,395.5000,1,1559,0.3368
d9b9e6bb632d10,ed237f6fb8e740,b1bb36e130d101,0,1,121.0000,0,0,15,45,0,0,0,0.0000,1887,squad,28,28,1471,0,3829.0000,0,13.5800,1,0,2642.0000,5,0,0.7407
93cf304e557a40,4b37f89b12cab3,81484bc411709e,0,3,18.9600,0,0,15,40,0,0,0,0.0000,1903,solo-fpp,95,92,1579,0,9007.0000,0,0.0000,0,1,1242.0000,7,0,0.9681
e096741c714b6d,0dea4c08e42811,f07d8212cd318a,1,0,117.2000,1,0,0,37,0,1,1,13.2900,1827,squad-fpp,31,30,1441,0,0.0000,0,0.0000,0,0,1165.0000,5,0,0.2667
c00a4355d65f65,e2ba89a3fc4825,6b6ffe658407d5,0,7,621.9000,4,1,9,2,0,6,3,28.8600,1320,squad-fpp,27,25,1613,0,0.0000,0,0.0000,0,0,2371.0000,3,0,0.9615
d6f59be7f08dc3,f570007d4b9c08,d10c30192ac484,0,1,285.1000,1,0,1,25,1359,2,2,3.9870,1379,duo-fpp,49,48,-1,0,0.0000,0,0.0000,0,0,143.1000,2,1433,0.3542
c68226c9f96e2d,2af03fb555b890,a8066567634226,3,6,792.2000,6,1,10,1,0,6,3,205.2000,1851,squad-fpp,32,31,1440,1,8377.0000,1,0.0000,0,0,3245.0000,7,0,0.9677
5ee3f2c08e9317,0c4d336935d37b,5bc6dda4c1edf9,0,4,74.1100,1,0,3,10,0,3,2,96.2900,1345,squad-fpp,29,29,1534,0,0.0000,0,0.0000,0,0,2458.0000,5,0,0.8214
61791ee24d4442,6752bd57a874f8,5ccf32962df41b,1,3,168.0000,1,0,3,43,1313,0,0,0.0000,1454,squad,30,30,-1,1,0.0000,0,0.0000,0,0,3572.0000,2,1563,0.8966
bd5ea7a5b08795,546ea12348948a,f35e4bfcd71dca,0,0,157.3000,0,0,0,80,0,0,0,0.0000,1797,squad-fpp,30,28,1461,0,0.0000,0,0.0000,0,0,120.9000,2,0,0.1379
75c076c885d54d,b1bb7b74f6714f,11367824259e06,0,1,118.7000,1,1,0,40,1000,1,1,4.0700,1879,squad-fpp,29,28,-1,0,0.0000,0,0.0000,0,0,190.0000,5,1500,0.3214
e95a2082953d17,0ff70c9990e399,3bc77b41b7eed8,0,4,66.9900,0,0,3,24,1132,1,1,11.4800,1310,squad-fpp,29,29,-1,0,0.0000,0,0.0000,0,0,3622.0000,6,1402,0.9643
f190be26072859,30c38da5e8ff66,342e888619c1e4,0,1,66.6500,0,0,0,68,0,0,0,0.0000,1325,squad-fpp,26,23,1433,0,0.0000,0,0.0000,0,0,196.9000,2,0,0.2000
25eb4a69f620c0,49260404436710,b74f0be3f39c2b,0,0,101.8000,0,0,0,68,1226,0,0,0.0000,1325,duo-fpp,49,46,-1,0,0.0000,0,0.0000,0,0,215.6000,3,1481,0.3333
6a9e907a51232d,8012035ac32255,8e4dd387f7e640,0,0,0.0000,0,0,0,57,0,0,0,0.0000,1816,duo-fpp,49,45,1486,0,0.0100,0,204.6000,0,0,2346.0000,3,0,0.5833
ad1e4e38ce9b25,4175f6d3cd1dc1,31f16445bb5f96,1,1,157.1000,1,0,1,27,0,1,1,2.4490,1379,squad,25,23,1407,0,0.0000,0,257.0000,0,0,2848.0000,3,0,0.8333
1404b16d59f757,06e95627f9c8e9,93dcb8ca3be68d,0,1,0.0000,0,0,1,76,1014,0,0,0.0000,1873,duo-fpp,46,45,-1,0,0.0000,0,0.0000,0,0,642.8000,3,1468,0.2000
ae334d57b89703,514c254caf2062,7644bd90463f06,0,0,0.0000,0,0,0,94,0,0,0,0.0000,1354,squad,26,25,1448,0,0.0000,0,0.0000,0,0,109.8000,2,0,0.0000
05d023dec8b6cc,c5faafe6175dbf,03044c944dde28,0,0,0.0000,0,0,0,52,1019,0,0,0.0000,1462,duo,43,41,-1,1,0.0000,0,0.0000,0,0,1137.0000,4,1517,0.4286
